"","room","batch","round","condition","team","task","n","teamMeanViability","teamMedianViability","groupManipulationCheck","teamProportionFracture","teamMembers","viabilityZ","teamFracture","fracture"
"217","B",1553965861830,4,"unmasked","Ap","cognative-conflic",4,61.75,63,0.5,0.25,"KgW5v4xpYdJlMLSVAAA7, nExZk0OuMLRdaLWOAAA0, Wyu94xgSNjidJ4IZAAAd, Y8HHaXgv3Sqw28SaAAAu",0.71789114266503,FALSE,0
"218","B",1553967661884,3,"unmasked","B","cognative-conflic",3,51.3333333333333,42,0.333333333333333,0.666666666666667,"iVuplRS3Wq9_cm7nAAAW, kz0tyiXeGnb8zxDlAAAZ, vJDu8eV9m3NS14EfAAAd",-0.498858722493909,TRUE,1
"219","B",1553970661523,1,"masked","A","cognative-conflic",3,55.3333333333333,53,0,0.666666666666667,"0KUxd9zVUU2dcSMQAAAa, Of_bsC7GLyNuUkukAAAL, os4csz6HHynYD7PLAAAc",-0.0316267742728763,TRUE,1
"220","B",1553970661523,4,"masked","Ap","cognative-conflic",3,43,45,0,1,"0KUxd9zVUU2dcSMQAAAa, Of_bsC7GLyNuUkukAAAL, os4csz6HHynYD7PLAAAc",-1.47225861462106,TRUE,1
"221","B",1553971861554,1,"masked","A","cognative-conflic",4,59.75,59,0.5,0,"foH2JTGpfFIpdA6oAAAY, IInJUOs-slSIqQ1RAAAP, PF5ylI4jhdIDeXA3AAAL, R7_WXmlFoSR4h5hHAAAU",0.484275168554513,FALSE,0
"222","B",1553971861554,2,"masked","B","cognative-conflic",3,44.6666666666667,42,0.333333333333333,1,"knZ9U0Bhx_ZXkrGcAAAG, PF5ylI4jhdIDeXA3AAAL, TlkRib-DbEDWkAaNAAAZ",-1.27757863619563,TRUE,1
"223","B",1553971861554,4,"masked","Ap","cognative-conflic",4,66.25,70,0.5,0,"foH2JTGpfFIpdA6oAAAY, IInJUOs-slSIqQ1RAAAP, PF5ylI4jhdIDeXA3AAAL, R7_WXmlFoSR4h5hHAAAU",1.24352708441369,FALSE,0
"224","B",1553973662021,2,"masked","B","cognative-conflic",4,60.25,58.5,0.5,0,"be2fZ6yLejJnTpdrAABA, E9CnP7Ll6SLyHfXPAAA8, H_oOHPhz0jZ_aHdkAAAt, hWgkOpLsGwoYvP9eAAAp",0.542679162082143,FALSE,0
"225","B",1553973662021,3,"masked","B","cognative-conflic",3,45.3333333333333,48,0.333333333333333,0.333333333333333,"EO6DLRswjnP7SjVhAAAx, hWgkOpLsGwoYvP9eAAAp, rZvkDaofMueaEW8vAAAL",-1.19970664482546,FALSE,0
"226","B",1553974262035,2,"unmasked","B","cognative-conflic",4,66.5,67,0.5,0,"AIi08aTUKOE1-8WgAAAN, hGNvh1WQyhtX-bTyAAAU, if20Vbt_FmcC6HW0AAA4, P_NVRl4j5x81osTMAAA6",1.27272908117751,FALSE,0
"227","B",1553974262035,4,"unmasked","B","cognative-conflic",3,50.3333333333333,51,0.333333333333333,0.666666666666667,"7DaL0vheP_RwvvPCAAA2, if20Vbt_FmcC6HW0AAA4, vmGlVLNvumTvt2U6AAA5",-0.615666709549167,TRUE,1
"228","B",1553975461367,3,"unmasked","B","cognative-conflic",3,70,70,0.333333333333333,0.333333333333333,"67rK8aHgMrrO4Jm-AAAV, wb-OLNaAXcagdWyRAAAR, Xw9Ss2iAMfj9vLLpAAAT",1.68155703587091,FALSE,0
"229","B",1553976662210,1,"unmasked","A","cognative-conflic",4,61.75,61.5,1,0,"59JJJtCgMuMGgtjHAAAF, bf0zzlZj-F6pQZGpAAAx, hd9_Oze5lngfYvPdAAAa, MX76dWpWP_vYSz8SAAAc",0.71789114266503,FALSE,0
"230","B",1553976662210,2,"unmasked","B","cognative-conflic",4,65.5,68,0.75,0.25,"bf0zzlZj-F6pQZGpAAAx, bO5PfDiawGDHtkgkAAA4, Rh9B8szlqwn_qDbyAAA6, tiDZuJ3rJH9K7O3iAAA7",1.15592109412225,FALSE,0
"231","B",1553976662210,3,"unmasked","Ap","cognative-conflic",4,63.25,64,1,0,"59JJJtCgMuMGgtjHAAAF, bf0zzlZj-F6pQZGpAAAx, hd9_Oze5lngfYvPdAAAa, MX76dWpWP_vYSz8SAAAc",0.893103123247917,FALSE,0
"232","B",1553976662210,4,"unmasked","B","cognative-conflic",4,62.75,63,0.75,0,"bf0zzlZj-F6pQZGpAAAx, Gc5P8Q2YjeWICGJJAAAi, LH4GyLyY6zdLbSLxAAAI, LQcaDS22kjbe2ycKAAAd",0.834699129720288,FALSE,0
"233","B",1553977861621,4,"masked","B","cognative-conflic",4,68.25,70,0,0,"ibSkG14rAHbxeokOAAAJ, K3QTOmFak1_Bvw-8AAAe, rpgYYMBc_8gj0ax0AAAq, X2oxOti1BH7aUDUCAAAV",1.47714305852421,FALSE,0
"234","B",1553979061651,1,"masked","A","cognative-conflic",4,56.5,55.5,0,0,"8OOMZK0lRM0PjRxbAAAD, AjY7k_dCMyaiye5kAAAS, dV_heB7I0ohC9wRiAAA9, klb-yHvn2yE0DgXsAAA0",0.104649210624925,FALSE,0
"235","B",1553979061651,2,"masked","B","cognative-conflic",4,43.75,45.5,0.25,0.5,"_w25oUFCxTaEGE7rAAAi, dV_heB7I0ohC9wRiAAA9, iAmjG8o7Pd822HxGAAAT, Wm05LF9PFEXgZWBeAAAp",-1.38465262432962,TRUE,1
"236","B",1553979061651,3,"masked","Ap","cognative-conflic",4,49,51,0,0.25,"8OOMZK0lRM0PjRxbAAAD, AjY7k_dCMyaiye5kAAAS, dV_heB7I0ohC9wRiAAA9, klb-yHvn2yE0DgXsAAA0",-0.771410692289511,FALSE,0
"237","B",1553979061651,4,"masked","B","cognative-conflic",3,69.6666666666667,70,0.333333333333333,0,"_w25oUFCxTaEGE7rAAAi, 0MSQSTy9RJ8FINleAAAO, klb-yHvn2yE0DgXsAAA0",1.64262104018582,FALSE,0
"238","B",1554033661603,1,"unmasked","A","cognative-conflic",3,64.3333333333333,67,1,0,"_jgJUBS27tJRdieMAAAM, 7Nzb7jLUjkNkIpf9AAAB, p_w6N0NGVbPK2MiHAAAD",1.01964510922445,FALSE,0
"239","B",1554033661603,2,"unmasked","B","cognative-conflic",3,53.6666666666667,55,0.333333333333333,0.666666666666667,"7Nzb7jLUjkNkIpf9AAAB, 9vq_bgfuy20DK0VtAAAX, XzpG7g3K9DoBsyrVAAAG",-0.226306752698307,TRUE,1
"240","B",1554033661603,4,"unmasked","Ap","cognative-conflic",3,65,69,1,0,"_jgJUBS27tJRdieMAAAM, 7Nzb7jLUjkNkIpf9AAAB, p_w6N0NGVbPK2MiHAAAD",1.09751710059462,FALSE,0
"241","B",1554037862339,1,"unmasked","B","cognative-conflic",4,51,55,0.5,0.25,"bCVzDmhdhMBtChebAAAd, E87bSPwJGCmSQJdRAAAk, VDkI2ADJt1g7A82GAAAi, XyzY2snsOtckLTRWAAAZ",-0.537794718178995,FALSE,0
"242","B",1554037862339,3,"unmasked","B","cognative-conflic",3,63,70,0.333333333333333,0.333333333333333,"bCVzDmhdhMBtChebAAAd, LSHu10nUC-1_do2_AAAV, T8uHJO9uga6ytxWZAAAK",0.863901126484102,FALSE,0
"243","B",1554043261926,1,"unmasked","A","cognative-conflic",4,64.5,67,0.75,0,"21fyqOaV-HDhAaBeAAAX, F6t7RR_wHBMIqZqVAAAk, qhkj5VlK8rsTPz_nAABZ, ZL1ag-NaLvlXaOlCAABd",1.03911310706699,FALSE,0
"244","B",1554043261926,2,"unmasked","B","cognative-conflic",4,70,70,1,0,"21fyqOaV-HDhAaBeAAAX, stPlDaLPmcqwnSliAAAr, W6QF9NS9drMl98teAAAm, ZZZRupuCHl2pviG9AAAo",1.68155703587091,FALSE,0
"245","B",1554043261926,3,"unmasked","Ap","cognative-conflic",4,60.75,61,0.75,0.25,"21fyqOaV-HDhAaBeAAAX, F6t7RR_wHBMIqZqVAAAk, qhkj5VlK8rsTPz_nAABZ, ZL1ag-NaLvlXaOlCAABd",0.601083155609772,FALSE,0
"246","B",1554043261926,4,"unmasked","B","cognative-conflic",4,31.25,30.5,0.5,1,"dgxqoLjQO9nxr_yHAAAv, F6t7RR_wHBMIqZqVAAAk, THRyzbBgEcnfTlK_AABG, ZZZRupuCHl2pviG9AAAo",-2.84475246252034,TRUE,1
"247","B",1554043861941,1,"masked","B","cognative-conflic",3,57,56,0,0.333333333333333,"-lP-pQEtjSbDUGhbAAAt, p4Za7PKuSLLmBsW5AAAc, QHhtj0JtXpMEser4AAA3",0.163053204152554,FALSE,0
"248","B",1554043861941,3,"masked","B","cognative-conflic",3,61.3333333333333,61,0,0,"AN4dPSKTefREYo74AAAw, QHhtj0JtXpMEser4AAA3, uHbjYvJ7fj_fJ4pPAAA4",0.669221148058672,FALSE,0
"249","B",1554046261645,1,"masked","B","cognative-conflic",3,65,66,0,0,"D7SyU5GM9AoJQmQlAAAZ, PKoYtworX3iIgzSFAAAu, tgAKEClxVUdRMB9vAAAy",1.09751710059462,FALSE,0
"250","B",1554046261645,3,"masked","B","cognative-conflic",3,61.3333333333333,60,0,0,"FDjKGQ84plej41uwAAAc, kU5fm2b87MZmHt5jAAAV, PKoYtworX3iIgzSFAAAu",0.669221148058672,FALSE,0
"251","B",1554048061707,1,"masked","B","cognative-conflic",3,59.6666666666667,57,0.333333333333333,0,"1HEfz9pArECNPj_ZAAAU, Ph0cBkMLQdePtWZTAAAo, UFIXuK2LhmSgahqOAAAf",0.474541169633242,FALSE,0
"252","B",1554048061707,2,"masked","A","cognative-conflic",3,27.3333333333333,24,0,1,"Cy6k2n9E3Y-pZiE7AAAG, UFIXuK2LhmSgahqOAAAf, ZVu3XI2VRJh7znLYAAAj",-3.3022504118201,TRUE,1
"253","B",1554048061707,3,"masked","B","cognative-conflic",3,56.3333333333333,53,0,0.333333333333333,"Cy6k2n9E3Y-pZiE7AAAG, Ph0cBkMLQdePtWZTAAAo, SNpzR9RDb1xWYyj7AAAN",0.0851812127823818,FALSE,0
"254","B",1554048061707,4,"masked","Ap","cognative-conflic",3,49,46,0,0.333333333333333,"Cy6k2n9E3Y-pZiE7AAAG, UFIXuK2LhmSgahqOAAAf, ZVu3XI2VRJh7znLYAAAj",-0.771410692289511,FALSE,0
"255","B",1554049861935,3,"unmasked","B","cognative-conflic",3,53.6666666666667,55,0,0.666666666666667,"3yttIm4jJaGFkIwyAAAX, fI4w9gg_UVYAIWC3AABG, S0_gSOERg-11di1IAABD",-0.226306752698307,TRUE,1
"256","B",1554055862256,1,"masked","A","cognative-conflic",4,61.75,65,0,0,"_GSPzXR7JXTpSsNvAAAq, 4EDStJfCQ-gxby_HAAAz, giiDKPANvSh_ORiJAAA0, IUHQ8FkOHJnXavo9AAAn",0.71789114266503,FALSE,0
"257","B",1554055862256,2,"masked","B","cognative-conflic",3,39,37,0.333333333333333,0.666666666666667,"IUHQ8FkOHJnXavo9AAAn, u-ajMB8LgAKRr1MfAAAT, XN2m26IdG3Dbz9tLAAA4",-1.93949056284209,TRUE,1
"258","B",1554055862256,3,"masked","B","cognative-conflic",3,64.3333333333333,68,0,0,"_zCpYqM_CFogHcEOAAAs, IUHQ8FkOHJnXavo9AAAn, XuZiMzeRD7VKQWOEAAAj",1.01964510922445,FALSE,0
"259","B",1554055862256,4,"masked","Ap","cognative-conflic",4,66,66,0,0.25,"_GSPzXR7JXTpSsNvAAAq, 4EDStJfCQ-gxby_HAAAz, giiDKPANvSh_ORiJAAA0, IUHQ8FkOHJnXavo9AAAn",1.21432508764988,FALSE,0
"260","B",1554056462273,4,"unmasked","B","cognative-conflic",3,29.3333333333333,14,0.333333333333333,0.333333333333333,"-8cREAAsSwTbDRkQAAAM, IZ9V1JJ8PQ0y6TQhAABO, v9OggnsPZNSHDKFqAAAg",-3.06863443770959,FALSE,0
"261","B",1554057662196,1,"unmasked","A","cognative-conflic",4,59.25,57,1,0,"CGdMgYHynWeDmPylAABU, etEzmCw7hICcjs5dAAA_, mo7ek6W7SZHFIOWlAABV, zv-yySf-Fa8L4yD5AAA2",0.425871175026884,FALSE,0
"262","B",1554057662196,2,"unmasked","B","cognative-conflic",3,62,68,1,0.333333333333333,"etEzmCw7hICcjs5dAAA_, FPzQkBAlJEUiY2CAAAAz, ktkQIWm6GqZmD5niAAAp",0.747093139428844,FALSE,0
"263","B",1554057662196,4,"unmasked","Ap","cognative-conflic",4,62.75,64,1,0,"CGdMgYHynWeDmPylAABU, etEzmCw7hICcjs5dAAA_, mo7ek6W7SZHFIOWlAABV, zv-yySf-Fa8L4yD5AAA2",0.834699129720288,FALSE,0
"264","B",1554207061461,2,"masked","B","intellective",3,55,56,0,0.333333333333333,"hpq0zCAW311Q3stHAAAM, MUJUh_JnvHwtJfkMAAA9, rGrWIPzEdQ2VFwQeAABC",-0.0705627699579627,FALSE,0
"265","B",1554208261482,1,"masked","A","intellective",4,58.75,65.5,0.75,0.25,"fPK2iiSh_k-ihDNwAAAW, Gc1BefgFgXOcDuYOAAAc, UkSJWFV0WVQ4-NZzAAA9, WW94lKlbeHlNr8GpAAA4",0.367467181499255,FALSE,0
"266","B",1554208261482,3,"masked","B","intellective",4,59.25,62,0.25,0,"KerHP6P25LfLoyD8AAAt, plypQUeu_5oO3UYvAAAP, UkSJWFV0WVQ4-NZzAAA9, wOs9TBeZbYrFjfEaAAAp",0.425871175026884,FALSE,0
"267","B",1554208261482,4,"masked","Ap","intellective",4,63.25,64.5,0.75,0,"fPK2iiSh_k-ihDNwAAAW, Gc1BefgFgXOcDuYOAAAc, UkSJWFV0WVQ4-NZzAAA9, WW94lKlbeHlNr8GpAAA4",0.893103123247917,FALSE,0
"268","B",1554208861493,1,"unmasked","A","intellective",3,50.6666666666667,55,1,0,"4YVxj-rJ_oKt5Y8DAABN, 72B1I8kv--Ne_uXXAAAK, vDDVYZf9q7uzNpfmAAA0",-0.576730713864081,FALSE,0
"269","B",1554208861493,2,"unmasked","B","intellective",3,57.6666666666667,57,0.333333333333333,0.666666666666667,"_ZdiqazorikmyLSCAAAD, cRwMb5rInVjkV7bGAAAc, HFYIFEeBHuqcpyLKAAA5",0.240925195522725,TRUE,1
"270","B",1554208861493,4,"unmasked","Ap","intellective",3,67,67,1,0,"4YVxj-rJ_oKt5Y8DAABN, 72B1I8kv--Ne_uXXAAAK, vDDVYZf9q7uzNpfmAAA0",1.33113307470513,FALSE,0
"271","B",1554213661952,1,"masked","A","intellective",3,46.3333333333333,44,0.333333333333333,0.333333333333333,"9qJKfnoQBQd57mnuAAAY, ml1u6rJEP0_AX57gAAAa, zsrijJCW-28AElHzAAAh",-1.0828986577702,FALSE,0
"272","B",1554213661952,3,"masked","Ap","intellective",3,35,34,0.333333333333333,0.333333333333333,"9qJKfnoQBQd57mnuAAAY, ml1u6rJEP0_AX57gAAAa, zsrijJCW-28AElHzAAAh",-2.40672251106312,FALSE,0
"273","B",1554216661871,1,"masked","B","intellective",3,58.6666666666667,56,0,0,"34ONtjtCrqZastMYAAAP, u-YPr4aJIFNcRAKlAABP, VPiR1IglMQ7fC3yXAAAV",0.357733182577983,FALSE,0
"274","B",1554217261920,3,"unmasked","B","intellective",3,58.3333333333333,67,0.333333333333333,0.333333333333333,"Cwil7xKQvl8ToyorAAAh, YCO0EXE718rdtds3AAAF, zX6c5-B1wCVefx4CAAA-",0.318797186892898,FALSE,0
"275","B",1554218462090,2,"unmasked","B","intellective",4,53.25,56,0.5,0.25,"78bkv2ql-i6P2jm2AAAn, I0Yaajfa2f1QhA7mAAAb, NQXaAyGqSU7I5vJdAAAP, r3HbF6ZPekFEfpidAAAN",-0.274976747304664,FALSE,0
"276","B",1554218462090,3,"unmasked","B","intellective",3,51.3333333333333,56,0.333333333333333,0,"aMIs38dyz_4EITRCAAAT, n37NphvC8aIuZXljAAA4, NQXaAyGqSU7I5vJdAAAP",-0.498858722493909,FALSE,0
"277","B",1554220861653,1,"masked","A","intellective",3,54.6666666666667,56,0,0,"-sPJoLpy08G8MABiAAAr, W3Vt08keQzw2Gq_AAABI, ZUyx5a9F99iFdIm9AAAi",-0.109498765643049,FALSE,0
"278","B",1554220861653,4,"masked","Ap","intellective",3,51.3333333333333,56,0,0,"-sPJoLpy08G8MABiAAAr, W3Vt08keQzw2Gq_AAABI, ZUyx5a9F99iFdIm9AAAi",-0.498858722493909,FALSE,0
"279","B",1554222662200,1,"unmasked","A","intellective",4,41.75,43,0.5,0.25,"8vRQw1TPywR-uIhpAABX, Hz-rn6KeXGubDvPeAAA9, ijLvF0NxPDaUzo3OAABK, q3HwUjFO5evgau-JAAAe",-1.61826859844013,FALSE,0
"280","B",1554222662200,2,"unmasked","B","intellective",4,61.25,59.5,0.5,0.25,"8vRQw1TPywR-uIhpAABX, A3Kpcdmt2PJ93HngAABD, JyvKMhTnQl_m8ouRAAAu, LuATXN7D8nPxmOu8AAAh",0.659487149137401,FALSE,0
"281","B",1554222662200,3,"unmasked","Ap","intellective",4,49.75,49,0.5,0.5,"8vRQw1TPywR-uIhpAABX, Hz-rn6KeXGubDvPeAAA9, ijLvF0NxPDaUzo3OAABK, q3HwUjFO5evgau-JAAAe",-0.683804701998068,TRUE,1
"282","B",1554222662200,4,"unmasked","B","intellective",3,61.6666666666667,64,0.666666666666667,0,"8vRQw1TPywR-uIhpAABX, FjzeBPQmEyQrCv50AABO, iL6NijmaVosz9VSEAAAk",0.708157143743758,FALSE,0
"283","B",1554227462031,2,"masked","B","intellective",4,57,62,0.5,0.25,"-4-iDehWAoPIc9VgAAA6, 0TtqMXJiK013U_cxAAAz, f7uqRgj9GVqKufpUAAAi, KQHRckwufqnIh4sdAAAh",0.163053204152554,FALSE,0
"284","B",1554227462031,4,"masked","B","intellective",3,65.3333333333333,70,0,0,"ChB9Rs5QXNI0WvmIAAA3, KQHRckwufqnIh4sdAAAh, veUyFkJUCExwpFK6AAAl",1.1364530962797,FALSE,0
"285","B",1554231061588,3,"masked","B","intellective",3,45.3333333333333,36,0,0.666666666666667,"6XzgXd3-T7e_FpHTAAAl, pMmIzR-ts8mLvyH0AABH, RBzfd3SrvlZhDT3XAAAm",-1.19970664482546,TRUE,1
"286","B",1554294661432,1,"masked","A","intellective",3,63.6666666666667,65,0.333333333333333,0,"F-kplGooeP9dU3QrAAAy, m7c902crcwr4MPoSAAAo, X4oTgUqwYXfZ64SyAAA8",0.941773117854274,FALSE,0
"287","B",1554294661432,2,"masked","B","intellective",4,38.75,40,0.25,0.5,"_3BM6S6AVJrwgHJAAAAr, a4nYXM53VL4ir4GCAABB, m7c902crcwr4MPoSAAAo, NcuPKqBLs-xlYSP7AABK",-1.96869255960591,TRUE,1
"288","B",1554294661432,3,"masked","Ap","intellective",3,56,56,0.333333333333333,0.333333333333333,"F-kplGooeP9dU3QrAAAy, m7c902crcwr4MPoSAAAo, X4oTgUqwYXfZ64SyAAA8",0.0462452170972955,FALSE,0
"289","C",1553010760733,1,"masked","A","creative",3,38.3333333333333,30,0,0.666666666666667,"H8uRlcRTmhmLofAQAAA9, Hh4r5zK8J_lrLpkjAAAT, Jq9PTFBwzeILFSW1AAAo",-2.01736255421226,TRUE,1
"290","C",1553010760733,2,"masked","B","creative",4,62.5,62.5,0.5,0,"1559TOVM5N4ZfCCgAAAl, f7OPAKKFO5-l7GcaAAAV, Hh4r5zK8J_lrLpkjAAAT, odEX9A3hHjUl4rJzAAAk",0.805497132956473,FALSE,0
"291","C",1553010760733,4,"masked","Ap","creative",3,59.6666666666667,55,0,0.666666666666667,"H8uRlcRTmhmLofAQAAA9, Hh4r5zK8J_lrLpkjAAAT, Jq9PTFBwzeILFSW1AAAo",0.474541169633242,TRUE,1
"292","C",1553021461648,1,"masked","A","creative",3,58.6666666666667,55,0.333333333333333,0,"41vRm-5hYr8Rtk5yAAAO, 6v9ivd1gpe0WsjlkAAAN, ttXdYd0yEGCvm3sCAAAo",0.357733182577983,FALSE,0
"293","C",1553021461648,4,"masked","Ap","creative",3,48,52,0.333333333333333,0.666666666666667,"41vRm-5hYr8Rtk5yAAAO, 6v9ivd1gpe0WsjlkAAAN, ttXdYd0yEGCvm3sCAAAo",-0.88821867934477,TRUE,1
"294","C",1553100662161,1,"unmasked","A","creative",3,46.3333333333333,47,0.333333333333333,0,"17VyFyF2VQxNkld7AAA3, hSzGtOLURDjM7PC2AAAP, qRcZzGQ_zvyrDSRDAAA9",-1.0828986577702,FALSE,0
"295","C",1553100662161,2,"unmasked","B","creative",3,63,63,0,0.666666666666667,"EMpKDgfwq1sG_uEfAAAW, nQU251nCzcjawjCCAAA5, qRcZzGQ_zvyrDSRDAAA9",0.863901126484102,TRUE,1
"296","C",1553100662161,3,"unmasked","B","creative",3,69.3333333333333,70,0,0.666666666666667,"4t-ahDADaepcacHMAAAe, b1tlRgWiJtKIsFyXAABB, EMpKDgfwq1sG_uEfAAAW",1.60368504450074,TRUE,1
"297","C",1553100662161,4,"unmasked","Ap","creative",3,59.6666666666667,56,0.333333333333333,0,"17VyFyF2VQxNkld7AAA3, hSzGtOLURDjM7PC2AAAP, qRcZzGQ_zvyrDSRDAAA9",0.474541169633242,FALSE,0
"298","C",1553172662087,1,"masked","A","creative",4,53.5,53,0,0.75,"8YqXMdprZo9-qLFVAAAu, iGVfIjcyDcTQ_gGGAAAU, le2faIQ4dt3Vt8paAAAc, saoXOlfDWyClW2FDAAAs",-0.24577475054085,TRUE,1
"299","C",1553172662087,2,"masked","B","creative",3,60.3333333333333,56,0,0,"7UEt4H222kcPugVcAAAz, 8YqXMdprZo9-qLFVAAAu, g866Q7dJ695u8m5uAAAT",0.552413161003414,FALSE,0
"300","C",1553172662087,3,"masked","Ap","creative",4,56.75,55.5,0,0,"8YqXMdprZo9-qLFVAAAu, iGVfIjcyDcTQ_gGGAAAU, le2faIQ4dt3Vt8paAAAc, saoXOlfDWyClW2FDAAAs",0.133851207388739,FALSE,0
"301","C",1553172662087,4,"masked","B","creative",4,54.5,56,0,0.25,"7UEt4H222kcPugVcAAAz, CaBGL-y6YjIM6iy8AAAQ, jCbqGyKcjp0FijHtAAAP, saoXOlfDWyClW2FDAAAs",-0.128966763485592,FALSE,0
"302","C",1553174461586,1,"masked","A","creative",4,58.25,59.5,0.25,0,"5iQrdLdSpHyNFclCAAA6, G1I7uGyiDFUno7URAAAm, UJcJjcmzBFWeOZ0KAAAy, zgubQ9pVaFpnSjrIAABE",0.309063187971626,FALSE,0
"303","C",1553174461586,2,"masked","B","creative",3,43,45,0.666666666666667,0.333333333333333,"4Hidd7_FWl-jN-XcAAA-, oxrwZzz9Yxge-zpuAAAv, UJcJjcmzBFWeOZ0KAAAy",-1.47225861462106,FALSE,0
"304","C",1553174461586,3,"masked","Ap","creative",4,35,31.5,0.25,0.75,"5iQrdLdSpHyNFclCAAA6, G1I7uGyiDFUno7URAAAm, UJcJjcmzBFWeOZ0KAAAy, zgubQ9pVaFpnSjrIAABE",-2.40672251106312,TRUE,1
"305","C",1553174461586,4,"masked","B","creative",4,48.5,47,0.25,0.75,"4Hidd7_FWl-jN-XcAAA-, bOftMLVOk0Tb2qoCAABZ, G1I7uGyiDFUno7URAAAm, R5UZLNeGWd9IZcN8AABT",-0.82981468581714,TRUE,1
"306","C",1553175061606,1,"unmasked","A","creative",3,64.6666666666667,66,0.666666666666667,0.333333333333333,"4cYlAPULuNep6ZmoAAA-, 9REjt8cYo5rS0FlhAAAu, v6Ef1xJ9mQnLGD6NAAAZ",1.05858110490953,FALSE,0
"307","C",1553175061606,2,"unmasked","B","creative",3,56,53,1,0.666666666666667,"v6Ef1xJ9mQnLGD6NAAAZ, Yq40y7elv5jTECmWAAAq, zes_mJYK85zLNxCcAAA8",0.0462452170972955,TRUE,1
"308","C",1553175061606,3,"unmasked","B","creative",4,47.25,46,0.5,0.75,"4MpvR385XeW3jUPaAAA3, 9REjt8cYo5rS0FlhAAAu, O3ACTWYwKHeFt7Q9AAAM, zes_mJYK85zLNxCcAAA8",-0.975824669636213,TRUE,1
"309","C",1553175061606,4,"unmasked","Ap","creative",3,52.6666666666667,55,0.666666666666667,0,"4cYlAPULuNep6ZmoAAA-, 9REjt8cYo5rS0FlhAAAu, v6Ef1xJ9mQnLGD6NAAAZ",-0.343114739753565,FALSE,0
"310","C",1553176861652,1,"masked","A","creative",3,65,68,0.333333333333333,0,"0mhYmJYpgXpSsCp0AAAf, 5e5PzpcqJiJm2h5lAAAI, eZHAS-3iggDtUTK3AAAz",1.09751710059462,FALSE,0
"311","C",1553176861652,3,"masked","Ap","creative",3,65.6666666666667,66,0.333333333333333,0,"0mhYmJYpgXpSsCp0AAAf, 5e5PzpcqJiJm2h5lAAAI, eZHAS-3iggDtUTK3AAAz",1.17538909196479,FALSE,0
"312","C",1553176861652,4,"masked","B","creative",3,57.6666666666667,57,0.333333333333333,0.666666666666667,"3yLudGTI14Mk_SCfAAAy, eZHAS-3iggDtUTK3AAAz, rCZe6A3FrZ8cCK_EAAA1",0.240925195522725,TRUE,1
"313","C",1553179862174,1,"masked","B","creative",4,63,63,0,0,"G3Xt8HBpdS_cQenHAAAf, H9jhDM8JecGCUKLYAAAq, lPfsAfZy_5AOmUi1AAAV, O4m9ray0vkAzVnWBAAAz",0.863901126484102,FALSE,0
"314","C",1553179862174,2,"masked","A","creative",3,54,56,0,0,"G3Xt8HBpdS_cQenHAAAf, kEdkEu5II5t1okv4AAAi, nyGL4DBjEBN6_29yAAAn",-0.187370757013221,FALSE,0
"315","C",1553179862174,3,"masked","B","creative",4,68,69.5,0.25,0.25,"5OGu2kT21lufU9m_AAAQ, G3Xt8HBpdS_cQenHAAAf, MfiwJ3s9uEAxXlqMAAA1, nOGBvl59IDRnv2ozAAAt",1.44794106176039,FALSE,0
"316","C",1553179862174,4,"masked","Ap","creative",3,58.3333333333333,56,0,0.333333333333333,"G3Xt8HBpdS_cQenHAAAf, kEdkEu5II5t1okv4AAAi, nyGL4DBjEBN6_29yAAAn",0.318797186892898,FALSE,0
"317","C",1553180462276,1,"unmasked","A","creative",3,69.3333333333333,70,0.666666666666667,0,"AVn4u6xUa-DE8oTgAAAl, IbnS1uTGWyrP39sTAAAX, sqc4569FM36E9mmBAAAn",1.60368504450074,FALSE,0
"318","C",1553180462276,2,"unmasked","B","creative",3,58.6666666666667,58,0.666666666666667,0,"IbnS1uTGWyrP39sTAAAX, JGTf3Div91jFepeYAAAp, VQe46pdBibgqcgybAAAe",0.357733182577983,FALSE,0
"319","C",1553180462276,3,"unmasked","B","creative",3,64.3333333333333,70,0.333333333333333,0.333333333333333,"JGTf3Div91jFepeYAAAp, lM6Wbk70vROeMCkFAAAK, sqc4569FM36E9mmBAAAn",1.01964510922445,FALSE,0
"320","C",1553180462276,4,"unmasked","Ap","creative",3,64,68,0.666666666666667,0.333333333333333,"AVn4u6xUa-DE8oTgAAAl, IbnS1uTGWyrP39sTAAAX, sqc4569FM36E9mmBAAAn",0.98070911353936,FALSE,0
"321","C",1553181661900,2,"unmasked","B","creative",3,61,70,0.666666666666667,0,"4ucsu3W6Tz9yT9i-AAAx, FdZnAorAsnbkAGDXAAAy, ZCHw9y_A0Aoi5sSuAAAN",0.630285152373586,FALSE,0
"322","C",1553196062079,2,"masked","B","creative",3,44.6666666666667,49,0.333333333333333,0.333333333333333,"as2EHl5QUMJyFBs8AAAd, evQFE7YdRJLCQfrQAAAW, k1TEvSBAoI1k3VfhAAAq",-1.27757863619563,FALSE,0
"323","C",1553198462284,1,"masked","A","creative",3,64.6666666666667,68,0.666666666666667,0,"a2Vp3vkafALK6aPRAAAX, FK5YA_96ZnlNZ2OzAAAl, j9x4_tMuruFQyPFCAAAk",1.05858110490953,FALSE,0
